33.88522456517469,-107.64372935411765
33.88635471396512,-107.64647510722445
33.88764561050792,-107.65018980730203
33.88857208349047,-107.65576934283777
33.888747925439276,-107.66275362106221
33.88754504562176,-107.67190993790308
33.88484558338794,-107.68225076603208
33.87822341294914,-107.6943427333516
33.868899314635435,-107.70405676826398
33.85618616104253,-107.71754096009636
33.83451439237295,-107.72636013479037
33.81504758778564,-107.73312015716901
33.78401798699882,-107.73569212003221
33.749668375047484,-107.7258449439926
33.7115626442011,-107.70498953520432
33.87763290328672,-107.65059508052136
33.87586034926734,-107.65275262007694
33.87329238123347,-107.65523729231295
33.86898780494474,-107.65797534239015
33.86390860533004,-107.66053583675146
33.85650894779493,-107.6613042193505
33.84622358792327,-107.660809550099
33.83515083779145,-107.65717818705889
33.824689666638335,-107.65028371032813
33.811482039559756,-107.6376362211162
33.79779216338615,-107.6221881937551
33.786417089759134,-107.59300151639762
33.77893290512804,-107.56100499535611
33.77793822342605,-107.52323535573592
33.779617529615315,-107.47816544173119
33.86988447369178,-107.64399072706364
33.867650052014845,-107.64268708936937
33.86461407642854,-107.6402896265156
33.86152075295201,-107.6365435478741
33.857909680539834,-107.63133414335074
33.85485919891492,-107.62348561503622
33.85197895678078,-107.61273773386745
33.85194968582236,-107.59930441837417
33.85450436649597,-107.58290668286949
33.858197813416695,-107.56355552892059
33.86904147908459,-107.54021819113505
33.8846539505281,-107.52039480185977
33.90524642186656,-107.50031173464413
33.939377895619835,-107.48175959122848
33.87268655255659,-107.63304383688663
33.87309043065022,-107.63002431863202
33.874135699141036,-107.62559526296272
33.875952222664054,-107.62118345947326
33.87923685625113,-107.61526328485814
33.88423262811606,-107.60935721467591
33.89216385896817,-107.60252020695944
33.90338563371294,-107.59758575721801
33.91608460623603,-107.59676576700689
33.93294038073386,-107.59682882105092
33.95150641900251,-107.60026446292811
33.97322489395038,-107.61182995607564
33.99399882511615,-107.63112618436647
34.018220217229604,-107.6641110178216
34.04082878379967,-107.70404492066463
33.8821672964696,-107.63288107305435
33.8845987191372,-107.63238666380137
33.88800960595837,-107.63205356857897
33.89280738993205,-107.63289388082491
33.8984973482349,-107.63440782604786
33.905186501253105,-107.63917554382459
33.912269147578094,-107.6464774816099
33.919410624330894,-107.65671476520345
33.92574453625863,-107.67216081039545
33.93008123332935,-107.69124219422623
33.930840510410256,-107.71482810018692
33.92860928710454,-107.74235853963435
33.9232354101053,-107.77683213203183
33.90660038351692,-107.81173722434184
33.87894227909263,-107.85091035679
30.70897226321872,-108.19013596602035
29.932076501547698,-107.63659623016471
30.343041327821474,-107.95297784646608
34.09701774128982,-108.11769273985881
33.51023185704644,-107.66705026551874
33.725603635836464,-108.29095406691236
33.271550488480024,-108.92571405463647
34.05275232370676,-108.7843237186943
31.762462645394024,-111.61138182124911
33.123191752982805,-107.49197954867796
34.093593963620044,-105.62685181019003
31.88905759824123,-108.56462752069
33.02477025080366,-107.39549107016894
32.69495002990718,-105.15490617375238
33.19902066913789,-106.07421442909957
32.88221456339053,-105.97014557967759
33.917972583677184,-105.26721771209363
33.26774212570222,-107.65242567180589
33.8942487506795,-107.31442194276313
33.870009556035804,-106.9186631063054
32.25549049638676,-108.65423561716327
34.21503999670285,-106.89116140191993
34.205155129731146,-106.41591369773575
34.351882164891116,-105.87624338339876
33.6793202686875,-106.4756504813379
33.528883257618965,-105.98810979505032
32.702133806943706,-103.99895985798963
33.89100488995698,-107.13091737030045
33.82635956327328,-107.0525399394197
33.794402398244614,-106.95557562655947
34.05298590639793,-107.9533167342436
33.82865086886597,-107.98372067183799
34.10399782246845,-108.40028186992504
32.85187461563992,-108.77360413089532
33.59836224880739,-107.67273956778558
33.337966165807565,-107.63981216692653
33.6088109789179,-108.61098543547072
31.330818218070725,-108.45422880298659
33.854469469636896,-104.7928253373419
32.94807099780028,-102.74853001053206
33.21517335544702,-102.40276783315818
30.49239235168541,-101.14009900767392
34.690047894348496,-102.09485014949436
31.554197113018994,-102.72332543241716
30.44528661513126,-103.94588663733458
35.55842342766768,-106.24614125453115
33.879112204023514,-107.64010722978664
33.87701904764535,-107.64028871911763
33.87896211302821,-107.6415568378183
33.877645887660165,-107.64221344009708
33.87731014485838,-107.63804345679577
33.87484061638734,-107.64036954375162
33.87563544326334,-107.64045222404454
33.876742580331054,-107.64068023194443
33.87738267315545,-107.64056786507231
33.8781058495442,-107.64023990764869
33.879383301210204,-107.63982977675194
33.88018915334113,-107.6405109553195
33.88111102227995,-107.64073938574928
33.87500470118339,-107.64091644287126
33.87463617355661,-107.63940267512328
33.87623179279599,-107.64127774927184
33.875605103828526,-107.63931302949305
33.87681216504958,-107.63978435010465
33.87795822735906,-107.64125506671182
33.87799612023893,-107.63977767383174
33.879044143118435,-107.64104486825859
33.87880646058069,-107.6393188174774
33.880102036456975,-107.63956800086594
33.88113382160628,-107.64154936399652
33.880440030121555,-107.63972081628722
33.881784357015704,-107.64124026467077
33.881143008427195,-107.63974991181982
33.87538817285582,-107.64236636081957
33.87533071853822,-107.6389770501638
33.876369782060436,-107.64169243272397
33.87626270592084,-107.6386587269016
33.87730299266056,-107.64213156886787
33.8771849436122,-107.63870498296968
33.87839039329795,-107.64235618771536
33.878151565621216,-107.63823371123132
33.879521144083064,-107.642144102209
33.879253411638814,-107.63903050694825
33.88015033973388,-107.64243189163433
33.880396682543186,-107.63857955244082
33.88091502623425,-107.64226658410952
33.881168296536536,-107.63795004311737
33.875494349834916,-107.64368724087844
33.87572645081245,-107.63753951543858
33.876734421902526,-107.64291020392156
33.87698599184129,-107.63747339395827
33.877810562147964,-107.64357542030726
33.87788455161653,-107.63706658804978
33.878733032976164,-107.64347868966462
33.87861135710394,-107.63737622156103
33.87907967761282,-107.64360798966992
33.87963724866165,-107.63775799855652
33.88052310041754,-107.64343972443949
33.8810607058006,-107.63755666060129
